onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
1.820765	1	SS36	 1	StopTrialResponse	0	1	 0.5	537.529
7.799506	1	SS36	 2	0pStop           	1	0	   0	    NaN
15.30883	1	SS36	 3	StopTrialResponse	0	1	0.75	539.016
28.81495	1	SS36	 4	0pStop           	1	0	   0	    NaN
31.80569	1	SS36	 5	StopTrialResponse	0	1	 0.5	539.191
42.30719	1	SS36	 6	25pStop          	1	0	0.25	    NaN
46.81283	1	SS36	 7	0pStop           	1	0	   0	    NaN
58.80519	1	SS36	 8	StopTrialResponse	0	1	0.75	539.175
 70.8227	1	SS36	 9	StopTrialResponse	0	1	0.25	538.476
82.81349	1	SS36	10	25pStop          	1	0	0.25	    NaN
85.81712	1	SS36	11	100pGo           	0	1	   1	 538.61
90.31028	1	SS36	12	StopTrialResponse	0	1	0.75	539.371
94.81389	1	SS36	13	25pStop          	1	0	0.25	    NaN
99.31372	1	SS36	14	25pStop          	1	0	0.25	    NaN
102.3191	1	SS36	15	0pStop           	1	0	   0	    NaN
106.8135	1	SS36	16	100pGo           	0	1	   1	538.994
111.3169	1	SS36	17	StopTrialResponse	0	1	 0.5	 538.68
115.8142	1	SS36	18	25pStop          	1	0	0.25	    NaN
120.3061	1	SS36	19	25pStop          	1	0	0.25	    NaN
126.3132	1	SS36	20	25pStop          	1	0	0.25	    NaN
130.8139	1	SS36	21	0pStop           	1	0	   0	    NaN
 135.309	1	SS36	22	StopTrialResponse	0	1	 0.5	 538.14
148.8188	1	SS36	23	100pGo           	0	1	   1	537.935
 151.822	1	SS36	24	100pGo           	0	1	   1	527.816
156.3137	1	SS36	25	StopTrialResponse	0	1	0.75	539.184
160.8222	1	SS36	26	100pGo           	0	1	   1	537.663
169.8139	1	SS36	27	StopTrialResponse	0	1	0.75	538.629
175.8138	1	SS36	28	0pStop           	1	0	   0	    NaN
186.3094	1	SS36	29	StopTrialResponse	0	1	0.25	539.412
192.3102	1	SS36	30	0pStop           	1	0	   0	    NaN
198.3138	1	SS36	31	0pStop           	1	0	   0	    NaN
211.8228	1	SS36	32	0pStop           	1	0	   0	    NaN
216.3186	1	SS36	33	StopTrialResponse	0	1	0.75	538.983
220.8129	1	SS36	34	0pStop           	1	0	   0	    NaN
229.8135	1	SS36	35	StopTrialResponse	0	1	 0.5	539.502
238.8135	1	SS36	36	StopTrialResponse	0	1	 0.5	539.444
243.3186	1	SS36	37	StopTrialResponse	0	1	 0.5	  539.6
249.3172	1	SS36	38	100pGo           	0	1	   1	540.895
262.8334	1	SS36	39	StopTrialResponse	0	1	 0.5	539.437
265.8131	1	SS36	40	0pStop           	1	0	   0	    NaN
270.3293	1	SS36	41	0pStop           	1	0	   0	    NaN
276.3179	1	SS36	42	0pStop           	1	0	   0	    NaN
282.3191	1	SS36	43	25pStop          	1	0	0.25	    NaN
291.3176	1	SS36	44	StopTrialResponse	0	1	 0.5	538.805
294.3177	1	SS36	45	0pStop           	1	0	   0	    NaN
298.8138	1	SS36	46	100pGo           	0	1	   1	538.287
309.3273	1	SS36	47	StopTrialResponse	0	1	0.75	538.573
313.8325	1	SS36	48	100pGo           	0	1	   1	539.712
319.8128	1	SS36	49	25pStop          	1	0	0.25	    NaN
324.3183	1	SS36	50	StopTrialResponse	0	1	0.75	539.515
334.8241	1	SS36	51	StopTrialResponse	0	1	0.75	539.048
340.8217	1	SS36	52	StopTrialResponse	0	1	 0.5	538.011
345.3176	1	SS36	53	StopTrialResponse	0	1	 0.5	539.543
352.8212	1	SS36	54	100pGo           	0	1	   1	539.534
357.3174	1	SS36	55	StopTrialResponse	0	1	0.75	538.962
360.3183	1	SS36	56	StopTrialResponse	0	1	 0.5	539.541
364.8234	1	SS36	57	25pStop          	1	0	0.25	    NaN
372.3259	1	SS36	58	25pStop          	1	0	0.25	    NaN
382.8318	1	SS36	59	100pGo           	0	1	   1	538.915
385.8215	1	SS36	60	0pStop           	1	0	   0	    NaN
388.8222	1	SS36	61	100pGo           	0	1	   1	537.913
396.3215	1	SS36	62	25pStop          	1	0	0.25	    NaN
402.3254	1	SS36	63	StopTrialResponse	0	1	0.75	539.381
406.8214	1	SS36	64	StopTrialResponse	0	1	 0.5	539.047
418.8217	1	SS36	65	StopTrialResponse	0	1	0.75	539.127
426.3221	1	SS36	66	StopTrialResponse	0	1	0.75	539.273
429.3169	1	SS36	67	StopTrialResponse	0	1	 0.5	538.247
433.8325	1	SS36	68	StopTrialResponse	0	1	 0.5	 538.81
439.8228	1	SS36	69	100pGo           	0	1	   1	537.656
 445.822	1	SS36	70	100pGo           	0	1	   1	537.929
451.8281	1	SS36	71	25pStop          	1	0	0.25	    NaN
465.3249	1	SS36	72	100pGo           	0	1	   1	539.346
477.3258	1	SS36	73	100pGo           	0	1	   1	 539.15
 481.824	1	SS36	74	StopTrialResponse	0	1	0.75	539.177
487.8236	1	SS36	75	StopTrialResponse	0	1	0.75	 539.59
