onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
1.826513	1	SS36	 1	0pStop           	1	0	   0	    NaN
13.81289	1	SS36	 2	25pStop          	1	0	0.25	    NaN
18.32472	1	SS36	 3	StopTrialResponse	0	1	 0.5	537.544
24.32041	1	SS36	 4	StopTrialResponse	0	1	 0.5	538.382
33.31815	1	SS36	 5	StopTrialResponse	0	1	0.75	 538.05
40.81644	1	SS36	 6	25pStop          	1	0	0.25	    NaN
 45.3208	1	SS36	 7	25pStop          	1	0	0.25	    NaN
 49.8164	1	SS36	 8	25pStop          	1	0	0.25	    NaN
60.31722	1	SS36	 9	25pStop          	1	0	0.25	    NaN
 69.3173	1	SS36	10	StopTrialResponse	0	1	0.75	539.702
72.31684	1	SS36	11	0pStop           	1	0	   0	    NaN
75.31726	1	SS36	12	0pStop           	1	0	   0	    NaN
  79.819	1	SS36	13	25pStop          	1	0	0.25	    NaN
85.82557	1	SS36	14	0pStop           	1	0	   0	    NaN
 94.8223	1	SS36	15	StopTrialResponse	0	1	 0.5	 538.88
97.81347	1	SS36	16	100pGo           	0	1	   1	539.212
106.8131	1	SS36	17	100pGo           	0	1	   1	 538.34
 114.326	1	SS36	18	StopTrialResponse	0	1	 0.5	538.231
118.8244	1	SS36	19	25pStop          	1	0	0.25	    NaN
130.8261	1	SS36	20	100pGo           	0	1	   1	539.349
142.8309	1	SS36	21	0pStop           	1	0	   0	    NaN
153.3174	1	SS36	22	100pGo           	0	1	   1	534.866
 163.814	1	SS36	23	0pStop           	1	0	   0	    NaN
166.8267	1	SS36	24	0pStop           	1	0	   0	    NaN
171.3175	1	SS36	25	25pStop          	1	0	0.25	    NaN
174.3192	1	SS36	26	100pGo           	0	1	   1	 539.31
180.3172	1	SS36	27	100pGo           	0	1	   1	521.442
184.8211	1	SS36	28	StopTrialResponse	0	1	0.75	538.784
190.8294	1	SS36	29	StopTrialResponse	0	1	0.75	539.324
204.3167	1	SS36	30	StopTrialResponse	0	1	0.75	 538.74
213.3172	1	SS36	31	0pStop           	1	0	   0	    NaN
219.3173	1	SS36	32	StopTrialResponse	0	1	 0.5	538.239
223.8215	1	SS36	33	StopTrialResponse	0	1	 0.5	539.938
235.8313	1	SS36	34	StopTrialResponse	0	1	0.75	 537.62
247.8299	1	SS36	35	100pGo           	0	1	   1	539.636
250.8255	1	SS36	36	100pGo           	0	1	   1	539.164
253.8211	1	SS36	37	100pGo           	0	1	   1	538.477
258.3179	1	SS36	38	StopTrialResponse	0	1	0.75	539.291
262.8234	1	SS36	39	StopTrialResponse	0	1	 0.5	538.511
267.3256	1	SS36	40	0pStop           	1	0	   0	    NaN
273.3267	1	SS36	41	50pStop          	1	0	 0.5	    NaN
 280.822	1	SS36	42	StopTrialResponse	0	1	0.75	 539.15
286.8217	1	SS36	43	25pStop          	1	0	0.25	    NaN
289.8215	1	SS36	44	StopTrialResponse	0	1	 0.5	539.403
295.8214	1	SS36	45	100pGo           	0	1	   1	538.823
309.3415	1	SS36	46	25pStop          	1	0	0.25	    NaN
315.3253	1	SS36	47	StopTrialResponse	0	1	 0.5	538.014
 319.823	1	SS36	48	25pStop          	1	0	0.25	    NaN
327.3269	1	SS36	49	0pStop           	1	0	   0	    NaN
333.3367	1	SS36	50	StopTrialResponse	0	1	0.75	537.994
337.8249	1	SS36	51	0pStop           	1	0	   0	    NaN
345.3259	1	SS36	52	100pGo           	0	1	   1	538.623
349.8318	1	SS36	53	25pStop          	1	0	0.25	    NaN
354.3255	1	SS36	54	100pGo           	0	1	   1	538.864
360.3392	1	SS36	55	0pStop           	1	0	   0	    NaN
364.8269	1	SS36	56	StopTrialResponse	0	1	 0.5	 538.39
370.8335	1	SS36	57	StopTrialResponse	0	1	0.75	539.257
375.3283	1	SS36	58	0pStop           	1	0	   0	    NaN
379.8315	1	SS36	59	100pGo           	0	1	   1	538.359
 385.827	1	SS36	60	25pStop          	1	0	0.25	    NaN
399.3394	1	SS36	61	25pStop          	1	0	0.25	    NaN
405.3269	1	SS36	62	StopTrialResponse	0	1	0.75	539.671
408.3359	1	SS36	63	StopTrialResponse	0	1	 0.5	538.479
418.8289	1	SS36	64	StopTrialResponse	0	1	 0.5	538.356
 432.325	1	SS36	65	0pStop           	1	0	   0	    NaN
436.8289	1	SS36	66	StopTrialResponse	0	1	0.75	538.957
441.3257	1	SS36	67	StopTrialResponse	0	1	 0.5	538.558
445.8216	1	SS36	68	100pGo           	0	1	   1	538.704
450.3253	1	SS36	69	100pGo           	0	1	   1	537.963
454.8297	1	SS36	70	StopTrialResponse	0	1	 0.5	538.687
457.8338	1	SS36	71	StopTrialResponse	0	1	0.75	539.513
462.3251	1	SS36	72	25pStop          	1	0	0.25	    NaN
466.8313	1	SS36	73	0pStop           	1	0	   0	    NaN
480.3396	1	SS36	74	StopTrialResponse	0	1	0.75	537.693
490.8299	1	SS36	75	StopTrialResponse	0	1	0.75	513.685
