onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
1.819105	1	SS34	 1	100pGo           	0	1	   1	538.697
9.317275	1	SS34	 2	StopTrialResponse	0	1	0.25	537.714
12.31058	1	SS34	 3	0pStop           	1	0	   0	    NaN
21.31662	1	SS34	 4	StopTrialResponse	0	1	0.75	538.504
24.31254	1	SS34	 5	0pStop           	1	0	   0	    NaN
30.31966	1	SS34	 6	50pStop          	1	0	 0.5	    NaN
40.80776	1	SS34	 7	StopTrialResponse	0	1	 0.5	539.386
43.81521	1	SS34	 8	100pGo           	0	1	   1	539.447
49.80868	1	SS34	 9	StopTrialResponse	0	1	0.25	539.137
58.82171	1	SS34	10	StopTrialResponse	0	1	0.25	538.644
66.31095	1	SS34	11	100pGo           	0	1	   1	539.037
  70.806	1	SS34	12	100pGo           	0	1	   1	539.609
75.30935	1	SS34	13	StopTrialResponse	0	1	 0.5	539.401
78.31921	1	SS34	14	StopTrialResponse	0	1	0.75	538.852
82.81464	1	SS34	15	StopTrialResponse	0	1	 0.5	539.567
88.80538	1	SS34	16	100pGo           	0	1	   1	539.367
100.8139	1	SS34	17	75pStop          	1	0	0.75	    NaN
109.8135	1	SS34	18	StopTrialResponse	0	1	 0.5	537.601
114.3113	1	SS34	19	0pStop           	1	0	   0	    NaN
118.8135	1	SS34	20	StopTrialResponse	0	1	0.25	538.896
129.3108	1	SS34	21	100pGo           	0	1	   1	539.966
133.8171	1	SS34	22	StopTrialResponse	0	1	0.75	539.706
139.8133	1	SS34	23	0pStop           	1	0	   0	    NaN
151.8229	1	SS34	24	0pStop           	1	0	   0	    NaN
156.3116	1	SS34	25	0pStop           	1	0	   0	    NaN
159.3173	1	SS34	26	StopTrialResponse	0	1	0.25	 539.46
 165.311	1	SS34	27	StopTrialResponse	0	1	 0.5	539.697
177.3107	1	SS34	28	100pGo           	0	1	   1	537.975
181.8185	1	SS34	29	100pGo           	0	1	   1	537.765
184.8161	1	SS34	30	100pGo           	0	1	   1	 538.72
189.3054	1	SS34	31	StopTrialResponse	0	1	 0.5	539.382
196.8142	1	SS34	32	100pGo           	0	1	   1	 537.58
 202.822	1	SS34	33	100pGo           	0	1	   1	538.016
216.3206	1	SS34	34	StopTrialResponse	0	1	0.25	538.758
222.3139	1	SS34	35	StopTrialResponse	0	1	0.75	 538.56
226.8149	1	SS34	36	StopTrialResponse	0	1	0.75	538.408
232.8261	1	SS34	37	StopTrialResponse	0	1	 0.5	539.159
246.3169	1	SS34	38	StopTrialResponse	0	1	0.25	538.219
258.3303	1	SS34	39	StopTrialResponse	0	1	0.25	538.499
 262.815	1	SS34	40	StopTrialResponse	0	1	0.25	539.553
267.3194	1	SS34	41	StopTrialResponse	0	1	0.75	538.019
270.3262	1	SS34	42	100pGo           	0	1	   1	 538.44
279.3244	1	SS34	43	StopTrialResponse	0	1	 0.5	538.712
285.3191	1	SS34	44	0pStop           	1	0	   0	    NaN
295.8219	1	SS34	45	0pStop           	1	0	   0	    NaN
301.8159	1	SS34	46	75pStop          	1	0	0.75	    NaN
315.3246	1	SS34	47	100pGo           	0	1	   1	537.629
321.3195	1	SS34	48	StopTrialResponse	0	1	0.75	538.847
333.3273	1	SS34	49	0pStop           	1	0	   0	    NaN
337.8165	1	SS34	50	StopTrialResponse	0	1	0.75	539.122
342.3207	1	SS34	51	StopTrialResponse	0	1	 0.5	537.825
346.8155	1	SS34	52	0pStop           	1	0	   0	    NaN
349.8328	1	SS34	53	StopTrialResponse	0	1	 0.5	539.456
354.3175	1	SS34	54	StopTrialResponse	0	1	0.25	538.592
357.3135	1	SS34	55	StopTrialResponse	0	1	0.75	540.052
364.8256	1	SS34	56	StopTrialResponse	0	1	0.25	537.766
370.8234	1	SS34	57	StopTrialResponse	0	1	0.25	538.521
375.3195	1	SS34	58	100pGo           	0	1	   1	539.847
385.8309	1	SS34	59	StopTrialResponse	0	1	 0.5	  539.6
391.8326	1	SS34	60	0pStop           	1	0	   0	    NaN
  405.32	1	SS34	61	StopTrialResponse	0	1	0.25	537.893
409.8236	1	SS34	62	StopTrialResponse	0	1	0.75	539.781
414.3194	1	SS34	63	0pStop           	1	0	   0	    NaN
420.3276	1	SS34	64	StopTrialResponse	0	1	0.75	  538.1
426.3188	1	SS34	65	0pStop           	1	0	   0	    NaN
430.8304	1	SS34	66	StopTrialResponse	0	1	 0.5	538.252
435.3194	1	SS34	67	StopTrialResponse	0	1	0.25	537.503
439.8279	1	SS34	68	50pStop          	1	0	 0.5	    NaN
444.3192	1	SS34	69	0pStop           	1	0	   0	    NaN
448.8317	1	SS34	70	100pGo           	0	1	   1	538.083
451.8236	1	SS34	71	0pStop           	1	0	   0	    NaN
 459.326	1	SS34	72	StopTrialResponse	0	1	0.75	539.674
469.8315	1	SS34	73	StopTrialResponse	0	1	0.75	539.686
474.3193	1	SS34	74	25pStop          	1	0	0.25	    NaN
487.8315	1	SS34	75	StopTrialResponse	0	1	 0.5	539.307
