onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
1.822744	1	SS30	 1	StopTrialResponse	0	1	0.25	549.439
 6.31622	1	SS30	 2	StopTrialResponse	0	1	 0.5	552.472
19.81646	1	SS30	 3	50pStop          	1	0	 0.5	    NaN
31.80985	1	SS30	 4	0pStop           	1	0	   0	    NaN
40.80968	1	SS30	 5	0pStop           	1	0	   0	    NaN
 45.3143	1	SS30	 6	0pStop           	1	0	   0	    NaN
  57.316	1	SS30	 7	100pGo           	0	1	   1	548.836
63.31227	1	SS30	 8	25pStop          	1	0	0.25	    NaN
67.80754	1	SS30	 9	StopTrialResponse	0	1	0.75	 522.72
72.30797	1	SS30	10	StopTrialResponse	0	1	0.75	534.305
76.80049	1	SS30	11	0pStop           	1	0	   0	    NaN
82.80743	1	SS30	12	StopTrialResponse	0	1	0.25	552.481
88.80926	1	SS30	13	100pGo           	0	1	   1	522.518
93.30439	1	SS30	14	25pStop          	1	0	0.25	    NaN
103.8063	1	SS30	15	StopTrialResponse	0	1	0.75	 538.36
117.3011	1	SS30	16	100pGo           	0	1	   1	532.988
127.8095	1	SS30	17	StopTrialResponse	0	1	   0	539.563
132.3052	1	SS30	18	StopTrialResponse	0	1	0.75	538.791
141.2958	1	SS30	19	50pStop          	1	0	 0.5	    NaN
 144.307	1	SS30	20	StopTrialResponse	0	1	0.75	532.423
150.3039	1	SS30	21	100pGo           	0	1	   1	522.352
 163.792	1	SS30	22	StopTrialResponse	0	1	0.75	 538.29
169.7982	1	SS30	23	25pStop          	1	0	0.25	    NaN
183.2932	1	SS30	24	100pGo           	0	1	   1	515.523
187.7944	1	SS30	25	50pStop          	1	0	 0.5	    NaN
193.7995	1	SS30	26	StopTrialResponse	0	1	0.25	505.779
201.2979	1	SS30	27	25pStop          	1	0	0.25	    NaN
207.2882	1	SS30	28	100pGo           	0	1	   1	 520.95
214.8012	1	SS30	29	StopTrialResponse	0	1	0.75	522.391
226.7953	1	SS30	30	StopTrialResponse	0	1	 0.5	538.578
231.2977	1	SS30	31	StopTrialResponse	0	1	 0.5	549.702
240.2875	1	SS30	32	StopTrialResponse	0	1	   0	533.031
250.7835	1	SS30	33	0pStop           	1	0	   0	    NaN
255.2946	1	SS30	34	StopTrialResponse	0	1	0.25	538.923
259.7901	1	SS30	35	50pStop          	1	0	 0.5	    NaN
264.2936	1	SS30	36	100pGo           	0	1	   1	 532.45
270.2906	1	SS30	37	StopTrialResponse	0	1	0.75	 539.15
273.2955	1	SS30	38	25pStop          	1	0	0.25	    NaN
282.2976	1	SS30	39	25pStop          	1	0	0.25	    NaN
 285.287	1	SS30	40	0pStop           	1	0	   0	    NaN
291.2923	1	SS30	41	StopTrialResponse	0	1	0.75	539.013
 295.792	1	SS30	42	50pStop          	1	0	 0.5	    NaN
300.2848	1	SS30	43	StopTrialResponse	0	1	 0.5	538.298
310.7848	1	SS30	44	StopTrialResponse	0	1	0.25	538.357
315.2797	1	SS30	45	StopTrialResponse	0	1	 0.5	539.846
319.7918	1	SS30	46	100pStop         	1	0	   1	    NaN
 328.788	1	SS30	47	StopTrialResponse	0	1	0.25	535.267
340.7933	1	SS30	48	50pStop          	1	0	 0.5	    NaN
343.7824	1	SS30	49	100pGo           	0	1	   1	535.889
 346.792	1	SS30	50	0pStop           	1	0	   0	    NaN
349.7869	1	SS30	51	100pGo           	0	1	   1	503.059
  354.28	1	SS30	52	100pGo           	0	1	   1	539.844
358.7754	1	SS30	53	StopTrialResponse	0	1	   0	540.225
361.7839	1	SS30	54	StopTrialResponse	0	1	0.75	550.762
364.7806	1	SS30	55	100pGo           	0	1	   1	 522.79
 367.783	1	SS30	56	0pStop           	1	0	   0	    NaN
372.2838	1	SS30	57	100pGo           	0	1	   1	 550.93
384.2895	1	SS30	58	50pStop          	1	0	 0.5	    NaN
391.7724	1	SS30	59	100pGo           	0	1	   1	 538.91
396.2781	1	SS30	60	StopTrialResponse	0	1	 0.5	498.983
402.2884	1	SS30	61	StopTrialResponse	0	1	0.25	522.056
 405.281	1	SS30	62	StopTrialResponse	0	1	0.25	 548.86
411.2794	1	SS30	63	StopTrialResponse	0	1	0.75	 538.85
418.7772	1	SS30	64	0pStop           	1	0	   0	    NaN
424.7836	1	SS30	65	StopTrialResponse	0	1	 0.5	505.447
 429.278	1	SS30	66	StopTrialResponse	0	1	0.75	538.939
435.2679	1	SS30	67	75pStop          	1	0	0.75	    NaN
439.7787	1	SS30	68	0pStop           	1	0	   0	    NaN
444.2744	1	SS30	69	50pStop          	1	0	 0.5	    NaN
450.2794	1	SS30	70	StopTrialResponse	0	1	0.75	522.478
460.7733	1	SS30	71	StopTrialResponse	0	1	0.25	515.118
 465.276	1	SS30	72	StopTrialResponse	0	1	0.75	 522.15
469.7739	1	SS30	73	100pGo           	0	1	   1	 553.29
475.7656	1	SS30	74	StopTrialResponse	0	1	   0	549.975
489.2798	1	SS30	75	0pStop           	1	0	   0	    NaN
