onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
1.810974	1	SS30	 1	25pStop          	1	0	0.25	    NaN
4.798888	1	SS30	 2	0pStop           	1	0	   0	    NaN
9.304926	1	SS30	 3	StopTrialResponse	0	1	 0.5	499.129
21.30295	1	SS30	 4	StopTrialResponse	0	1	   0	471.686
27.30768	1	SS30	 5	0pStop           	1	0	   0	    NaN
39.30613	1	SS30	 6	50pStop          	1	0	 0.5	    NaN
42.30399	1	SS30	 7	50pStop          	1	0	 0.5	    NaN
48.30779	1	SS30	 8	StopTrialResponse	0	1	   0	549.018
57.29997	1	SS30	 9	StopTrialResponse	0	1	0.75	505.901
 61.8026	1	SS30	10	StopTrialResponse	0	1	0.75	499.171
70.80376	1	SS30	11	StopTrialResponse	0	1	0.75	473.528
75.29893	1	SS30	12	100pGo           	0	1	   1	540.088
87.29826	1	SS30	13	StopTrialResponse	0	1	 0.5	551.185
93.30071	1	SS30	14	StopTrialResponse	0	1	0.75	486.784
97.79431	1	SS30	15	StopTrialResponse	0	1	0.75	538.481
 102.306	1	SS30	16	StopTrialResponse	0	1	0.75	538.907
105.2978	1	SS30	17	StopTrialResponse	0	1	0.25	549.856
114.2997	1	SS30	18	StopTrialResponse	0	1	0.25	538.823
118.7953	1	SS30	19	StopTrialResponse	0	1	 0.5	539.659
121.7983	1	SS30	20	0pStop           	1	0	   0	    NaN
 127.803	1	SS30	21	StopTrialResponse	0	1	 0.5	522.586
132.3038	1	SS30	22	StopTrialResponse	0	1	 0.5	550.519
145.8019	1	SS30	23	StopTrialResponse	0	1	 0.5	539.816
151.7932	1	SS30	24	100pGo           	0	1	   1	553.561
165.2935	1	SS30	25	StopTrialResponse	0	1	0.75	 539.98
171.2987	1	SS30	26	50pStop          	1	0	 0.5	    NaN
178.7941	1	SS30	27	0pStop           	1	0	   0	    NaN
184.8023	1	SS30	28	100pGo           	0	1	   1	538.837
190.7912	1	SS30	29	0pStop           	1	0	   0	    NaN
193.7931	1	SS30	30	100pGo           	0	1	   1	539.104
198.2955	1	SS30	31	0pStop           	1	0	   0	    NaN
201.2912	1	SS30	32	50pStop          	1	0	 0.5	    NaN
205.7868	1	SS30	33	50pStop          	1	0	 0.5	    NaN
214.7944	1	SS30	34	StopTrialResponse	0	1	0.75	489.271
222.2929	1	SS30	35	StopTrialResponse	0	1	0.75	539.716
228.2819	1	SS30	36	StopTrialResponse	0	1	0.75	505.373
241.7909	1	SS30	37	StopTrialResponse	0	1	0.25	550.266
247.7897	1	SS30	38	StopTrialResponse	0	1	0.75	505.897
250.7929	1	SS30	39	25pStop          	1	0	0.25	    NaN
255.2884	1	SS30	40	25pStop          	1	0	0.25	    NaN
265.7887	1	SS30	41	50pStop          	1	0	 0.5	    NaN
276.2898	1	SS30	42	100pGo           	0	1	   1	539.453
279.2797	1	SS30	43	25pStop          	1	0	0.25	    NaN
  286.79	1	SS30	44	100pGo           	0	1	   1	539.185
291.2858	1	SS30	45	25pStop          	1	0	0.25	    NaN
297.2915	1	SS30	46	100pGo           	0	1	   1	 488.08
304.7879	1	SS30	47	25pStop          	1	0	0.25	    NaN
309.2844	1	SS30	48	100pGo           	0	1	   1	539.097
319.8132	1	SS30	49	StopTrialResponse	0	1	 0.5	549.509
324.2896	1	SS30	50	50pStop          	1	0	 0.5	    NaN
328.7822	1	SS30	51	100pGo           	0	1	   1	550.035
337.7844	1	SS30	52	StopTrialResponse	0	1	0.25	539.608
349.7811	1	SS30	53	100pGo           	0	1	   1	519.434
354.2736	1	SS30	54	0pStop           	1	0	   0	    NaN
367.7849	1	SS30	55	StopTrialResponse	0	1	0.25	532.287
381.2803	1	SS30	56	0pStop           	1	0	   0	    NaN
388.7684	1	SS30	57	StopTrialResponse	0	1	 0.5	532.221
393.2765	1	SS30	58	0pStop           	1	0	   0	    NaN
403.7758	1	SS30	59	StopTrialResponse	0	1	0.25	538.578
408.2721	1	SS30	60	100pGo           	0	1	   1	553.644
412.7825	1	SS30	61	0pStop           	1	0	   0	    NaN
417.2776	1	SS30	62	25pStop          	1	0	0.25	    NaN
420.2804	1	SS30	63	100pStop         	1	0	   1	    NaN
424.7766	1	SS30	64	100pGo           	0	1	   1	539.165
427.7698	1	SS30	65	StopTrialResponse	0	1	0.75	549.183
432.2791	1	SS30	66	100pGo           	0	1	   1	517.242
438.2794	1	SS30	67	0pStop           	1	0	   0	    NaN
442.7761	1	SS30	68	StopTrialResponse	0	1	0.75	538.549
453.2635	1	SS30	69	0pStop           	1	0	   0	    NaN
457.7713	1	SS30	70	StopTrialResponse	0	1	0.75	471.723
463.7778	1	SS30	71	25pStop          	1	0	0.25	    NaN
468.2715	1	SS30	72	100pGo           	0	1	   1	539.331
474.2629	1	SS30	73	25pStop          	1	0	0.25	    NaN
480.2673	1	SS30	74	StopTrialResponse	0	1	0.75	503.728
492.2654	1	SS30	75	StopTrialResponse	0	1	   0	549.529
