onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
1.824838	1	SS49	 1	100pGo           	0	1	   1	538.778
4.813408	1	SS49	 2	0pStop           	1	0	   0	    NaN
15.30865	1	SS49	 3	25pStop          	1	0	0.25	    NaN
21.31864	1	SS49	 4	0pStop           	1	0	   0	    NaN
25.81485	1	SS49	 5	25pStop          	1	0	0.25	    NaN
30.31204	1	SS49	 6	StopTrialResponse	0	1	0.75	539.466
39.31959	1	SS49	 7	75pStop          	1	0	0.75	    NaN
42.32525	1	SS49	 8	0pStop           	1	0	   0	    NaN
48.31837	1	SS49	 9	0pStop           	1	0	   0	    NaN
 52.8222	1	SS49	10	0pStop           	1	0	   0	    NaN
58.81257	1	SS49	11	100pStop         	1	0	   1	    NaN
70.82682	1	SS49	12	StopTrialResponse	0	1	0.75	537.666
75.31779	1	SS49	13	StopTrialResponse	0	1	 0.5	537.766
81.31682	1	SS49	14	StopTrialResponse	0	1	 0.5	464.593
90.32774	1	SS49	15	StopTrialResponse	0	1	 0.5	537.819
94.81495	1	SS49	16	25pStop          	1	0	0.25	    NaN
102.3107	1	SS49	17	25pStop          	1	0	0.25	    NaN
108.3169	1	SS49	18	StopTrialResponse	0	1	0.75	539.678
 114.317	1	SS49	19	StopTrialResponse	0	1	0.75	539.678
118.8131	1	SS49	20	StopTrialResponse	0	1	 0.5	538.221
121.8083	1	SS49	21	StopTrialResponse	0	1	0.75	539.009
126.3165	1	SS49	22	100pGo           	0	1	   1	539.144
130.8159	1	SS49	23	100pStop         	1	0	   1	    NaN
136.8226	1	SS49	24	100pGo           	0	1	   1	335.242
141.3185	1	SS49	25	75pStop          	1	0	0.75	    NaN
153.3351	1	SS49	26	StopTrialResponse	0	1	   0	539.414
156.3194	1	SS49	27	25pStop          	1	0	0.25	    NaN
165.3192	1	SS49	28	25pStop          	1	0	0.25	    NaN
168.3194	1	SS49	29	StopTrialResponse	0	1	0.25	431.484
174.3182	1	SS49	30	StopTrialResponse	0	1	 0.5	539.538
178.8208	1	SS49	31	50pStop          	1	0	 0.5	    NaN
183.3187	1	SS49	32	StopTrialResponse	0	1	 0.5	539.436
193.8217	1	SS49	33	25pStop          	1	0	0.25	    NaN
198.3187	1	SS49	34	100pStop         	1	0	   1	    NaN
204.3263	1	SS49	35	StopTrialResponse	0	1	0.75	538.306
 208.825	1	SS49	36	StopTrialResponse	0	1	 0.5	538.646
222.3238	1	SS49	37	0pStop           	1	0	   0	    NaN
225.3198	1	SS49	38	25pStop          	1	0	0.25	    NaN
 237.326	1	SS49	39	100pStop         	1	0	   1	    NaN
241.8085	1	SS49	40	StopTrialResponse	0	1	 0.5	538.845
 247.825	1	SS49	41	StopTrialResponse	0	1	0.75	413.304
252.3265	1	SS49	42	100pGo           	0	1	   1	496.702
259.8224	1	SS49	43	StopTrialResponse	0	1	0.25	527.607
264.3235	1	SS49	44	50pStop          	1	0	 0.5	    NaN
271.8207	1	SS49	45	75pStop          	1	0	0.75	    NaN
279.3174	1	SS49	46	100pStop         	1	0	   1	    NaN
289.8206	1	SS49	47	0pStop           	1	0	   0	    NaN
298.8223	1	SS49	48	100pStop         	1	0	   1	    NaN
304.8279	1	SS49	49	0pStop           	1	0	   0	    NaN
310.8233	1	SS49	50	75pStop          	1	0	0.75	    NaN
324.3312	1	SS49	51	StopTrialResponse	0	1	0.75	 528.65
334.8212	1	SS49	52	StopTrialResponse	0	1	 0.5	529.451
337.8224	1	SS49	53	100pGo           	0	1	   1	502.956
340.8211	1	SS49	54	0pStop           	1	0	   0	    NaN
348.3229	1	SS49	55	StopTrialResponse	0	1	0.25	 339.04
352.8211	1	SS49	56	0pStop           	1	0	   0	    NaN
 357.329	1	SS49	57	StopTrialResponse	0	1	 0.5	537.634
361.8242	1	SS49	58	StopTrialResponse	0	1	0.75	359.052
364.8245	1	SS49	59	100pGo           	0	1	   1	539.722
 369.321	1	SS49	60	75pStop          	1	0	0.75	    NaN
375.3255	1	SS49	61	0pStop           	1	0	   0	    NaN
387.3245	1	SS49	62	StopTrialResponse	0	1	0.25	538.794
400.8209	1	SS49	63	StopTrialResponse	0	1	 0.5	393.014
405.3249	1	SS49	64	StopTrialResponse	0	1	0.75	539.109
411.3251	1	SS49	65	100pGo           	0	1	   1	488.559
424.8411	1	SS49	66	StopTrialResponse	0	1	 0.5	516.847
436.8208	1	SS49	67	25pStop          	1	0	0.25	    NaN
447.3306	1	SS49	68	25pStop          	1	0	0.25	    NaN
451.8241	1	SS49	69	25pStop          	1	0	0.25	    NaN
 454.824	1	SS49	70	50pStop          	1	0	 0.5	    NaN
460.8287	1	SS49	71	StopTrialResponse	0	1	   0	539.164
 465.335	1	SS49	72	0pStop           	1	0	   0	    NaN
469.8321	1	SS49	73	100pGo           	0	1	   1	491.968
474.3351	1	SS49	74	100pGo           	0	1	   1	479.985
483.3355	1	SS49	75	StopTrialResponse	0	1	   0	537.946
