onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
  1.8175	1	SS41	 1	StopTrialResponse	0	1	0.75	538.674
10.81414	1	SS41	 2	StopTrialResponse	0	1	0.75	535.618
15.32076	1	SS41	 3	50pStop          	1	0	 0.5	    NaN
19.81695	1	SS41	 4	0pStop           	1	0	   0	    NaN
24.31867	1	SS41	 5	50pStop          	1	0	 0.5	    NaN
36.31607	1	SS41	 6	25pStop          	1	0	0.25	    NaN
46.80777	1	SS41	 7	25pStop          	1	0	0.25	    NaN
51.30915	1	SS41	 8	0pStop           	1	0	   0	    NaN
54.32101	1	SS41	 9	100pGo           	0	1	   1	538.003
60.30988	1	SS41	10	100pGo           	0	1	   1	537.547
64.80536	1	SS41	11	50pStop          	1	0	 0.5	    NaN
69.30989	1	SS41	12	50pStop          	1	0	 0.5	    NaN
72.30874	1	SS41	13	StopTrialResponse	0	1	0.75	535.278
78.31986	1	SS41	14	StopTrialResponse	0	1	0.75	477.765
88.81523	1	SS41	15	StopTrialResponse	0	1	0.75	534.263
91.81597	1	SS41	16	StopTrialResponse	0	1	0.75	526.014
 97.8152	1	SS41	17	100pGo           	0	1	   1	539.266
105.3046	1	SS41	18	0pStop           	1	0	   0	    NaN
111.3117	1	SS41	19	100pGo           	0	1	   1	518.025
114.3088	1	SS41	20	100pGo           	0	1	   1	539.251
127.8163	1	SS41	21	100pGo           	0	1	   1	501.826
132.3194	1	SS41	22	0pStop           	1	0	   0	    NaN
136.8174	1	SS41	23	50pStop          	1	0	 0.5	    NaN
150.3273	1	SS41	24	0pStop           	1	0	   0	    NaN
 154.816	1	SS41	25	100pGo           	0	1	   1	539.501
165.3137	1	SS41	26	0pStop           	1	0	   0	    NaN
171.3091	1	SS41	27	25pStop          	1	0	0.25	    NaN
 177.316	1	SS41	28	StopTrialResponse	0	1	0.75	538.087
181.8168	1	SS41	29	0pStop           	1	0	   0	    NaN
192.3189	1	SS41	30	50pStop          	1	0	 0.5	    NaN
202.8149	1	SS41	31	0pStop           	1	0	   0	    NaN
208.8218	1	SS41	32	100pGo           	0	1	   1	537.515
214.8228	1	SS41	33	25pStop          	1	0	0.25	    NaN
220.8135	1	SS41	34	25pStop          	1	0	0.25	    NaN
226.8212	1	SS41	35	StopTrialResponse	0	1	0.75	537.974
238.8126	1	SS41	36	50pStop          	1	0	 0.5	    NaN
243.3183	1	SS41	37	StopTrialResponse	0	1	0.75	533.746
250.8129	1	SS41	38	50pStop          	1	0	 0.5	    NaN
258.3172	1	SS41	39	0pStop           	1	0	   0	    NaN
262.8131	1	SS41	40	0pStop           	1	0	   0	    NaN
271.8215	1	SS41	41	25pStop          	1	0	0.25	    NaN
274.8136	1	SS41	42	StopTrialResponse	0	1	0.75	 539.33
 279.321	1	SS41	43	50pStop          	1	0	 0.5	    NaN
288.3177	1	SS41	44	25pStop          	1	0	0.25	    NaN
301.8214	1	SS41	45	50pStop          	1	0	 0.5	    NaN
307.8239	1	SS41	46	25pStop          	1	0	0.25	    NaN
312.3209	1	SS41	47	25pStop          	1	0	0.25	    NaN
315.3268	1	SS41	48	50pStop          	1	0	 0.5	    NaN
321.3181	1	SS41	49	100pGo           	0	1	   1	539.244
325.8288	1	SS41	50	StopTrialResponse	0	1	0.75	538.604
330.3199	1	SS41	51	25pStop          	1	0	0.25	    NaN
334.8294	1	SS41	52	25pStop          	1	0	0.25	    NaN
342.3171	1	SS41	53	StopTrialResponse	0	1	 0.5	539.558
346.8212	1	SS41	54	50pStop          	1	0	 0.5	    NaN
349.8254	1	SS41	55	0pStop           	1	0	   0	    NaN
357.3256	1	SS41	56	50pStop          	1	0	 0.5	    NaN
363.3217	1	SS41	57	StopTrialResponse	0	1	0.75	533.402
367.8215	1	SS41	58	100pGo           	0	1	   1	538.207
372.3214	1	SS41	59	0pStop           	1	0	   0	    NaN
376.8211	1	SS41	60	StopTrialResponse	0	1	0.75	520.747
382.8242	1	SS41	61	25pStop          	1	0	0.25	    NaN
394.8379	1	SS41	62	100pGo           	0	1	   1	538.592
 400.821	1	SS41	63	StopTrialResponse	0	1	0.75	538.575
  414.33	1	SS41	64	100pGo           	0	1	   1	 539.02
426.3297	1	SS41	65	StopTrialResponse	0	1	0.75	537.903
429.3201	1	SS41	66	0pStop           	1	0	   0	    NaN
441.3194	1	SS41	67	0pStop           	1	0	   0	    NaN
444.3273	1	SS41	68	100pGo           	0	1	   1	 538.81
 448.824	1	SS41	69	100pGo           	0	1	   1	524.575
457.8293	1	SS41	70	25pStop          	1	0	0.25	    NaN
462.3172	1	SS41	71	25pStop          	1	0	0.25	    NaN
471.3273	1	SS41	72	0pStop           	1	0	   0	    NaN
484.8359	1	SS41	73	50pStop          	1	0	 0.5	    NaN
489.3254	1	SS41	74	25pStop          	1	0	0.25	    NaN
493.8309	1	SS41	75	100pGo           	0	1	   1	538.964
