onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
 1.81186	1	SS31	 1	StopTrialResponse	0	1	0.75	 529.53
7.813295	1	SS31	 2	StopTrialResponse	0	1	 0.5	 537.55
10.80496	1	SS31	 3	StopTrialResponse	0	1	 0.5	540.746
18.32069	1	SS31	 4	StopTrialResponse	0	1	 0.5	537.605
22.81338	1	SS31	 5	StopTrialResponse	0	1	   0	539.485
27.31785	1	SS31	 6	0pStop           	1	0	   0	    NaN
33.31216	1	SS31	 7	StopTrialResponse	0	1	0.25	537.595
46.81508	1	SS31	 8	100pGo           	0	1	   1	539.473
57.32083	1	SS31	 9	0pStop           	1	0	   0	    NaN
60.30894	1	SS31	10	StopTrialResponse	0	1	0.75	538.888
66.31847	1	SS31	11	StopTrialResponse	0	1	 0.5	537.966
70.81648	1	SS31	12	StopTrialResponse	0	1	0.25	502.678
75.32858	1	SS31	13	0pStop           	1	0	   0	    NaN
78.31103	1	SS31	14	StopTrialResponse	0	1	 0.5	537.526
84.32093	1	SS31	15	0pStop           	1	0	   0	    NaN
88.81293	1	SS31	16	StopTrialResponse	0	1	 0.5	537.653
94.82256	1	SS31	17	StopTrialResponse	0	1	 0.5	537.921
 99.3171	1	SS31	18	StopTrialResponse	0	1	 0.5	537.606
105.3207	1	SS31	19	25pStop          	1	0	0.25	    NaN
115.8086	1	SS31	20	25pStop          	1	0	0.25	    NaN
121.8159	1	SS31	21	StopTrialResponse	0	1	0.75	537.841
132.3189	1	SS31	22	100pGo           	0	1	   1	539.037
136.8222	1	SS31	23	100pGo           	0	1	   1	535.618
144.3209	1	SS31	24	25pStop          	1	0	0.25	    NaN
150.3098	1	SS31	25	StopTrialResponse	0	1	 0.5	539.003
160.8223	1	SS31	26	StopTrialResponse	0	1	 0.5	537.996
165.3265	1	SS31	27	StopTrialResponse	0	1	0.25	537.664
174.3268	1	SS31	28	25pStop          	1	0	0.25	    NaN
178.8165	1	SS31	29	100pGo           	0	1	   1	494.068
 181.817	1	SS31	30	StopTrialResponse	0	1	0.75	538.644
189.3173	1	SS31	31	StopTrialResponse	0	1	 0.5	496.681
193.8171	1	SS31	32	StopTrialResponse	0	1	0.25	539.244
198.3191	1	SS31	33	100pGo           	0	1	   1	539.611
 202.815	1	SS31	34	StopTrialResponse	0	1	0.25	 538.45
205.8247	1	SS31	35	100pGo           	0	1	   1	 539.39
208.8136	1	SS31	36	25pStop          	1	0	0.25	    NaN
211.8246	1	SS31	37	StopTrialResponse	0	1	 0.5	539.703
 223.816	1	SS31	38	StopTrialResponse	0	1	0.75	538.098
235.8164	1	SS31	39	25pStop          	1	0	0.25	    NaN
241.8179	1	SS31	40	0pStop           	1	0	   0	    NaN
246.3176	1	SS31	41	100pGo           	0	1	   1	504.893
250.8129	1	SS31	42	StopTrialResponse	0	1	0.75	539.515
255.3172	1	SS31	43	StopTrialResponse	0	1	0.75	534.878
259.8219	1	SS31	44	100pGo           	0	1	   1	539.002
265.8247	1	SS31	45	StopTrialResponse	0	1	 0.5	538.875
268.8128	1	SS31	46	StopTrialResponse	0	1	   0	537.663
273.3215	1	SS31	47	100pGo           	0	1	   1	539.649
285.3214	1	SS31	48	StopTrialResponse	0	1	0.75	 539.49
298.8306	1	SS31	49	StopTrialResponse	0	1	 0.5	538.652
307.8298	1	SS31	50	StopTrialResponse	0	1	0.25	539.558
315.3262	1	SS31	51	100pGo           	0	1	   1	537.926
328.8281	1	SS31	52	100pGo           	0	1	   1	539.278
337.8313	1	SS31	53	50pStop          	1	0	 0.5	    NaN
351.3181	1	SS31	54	0pStop           	1	0	   0	    NaN
357.3202	1	SS31	55	StopTrialResponse	0	1	0.75	518.258
360.3169	1	SS31	56	0pStop           	1	0	   0	    NaN
366.3265	1	SS31	57	100pGo           	0	1	   1	538.044
372.3175	1	SS31	58	StopTrialResponse	0	1	0.75	537.676
376.8328	1	SS31	59	0pStop           	1	0	   0	    NaN
390.3268	1	SS31	60	100pGo           	0	1	   1	537.899
394.8325	1	SS31	61	StopTrialResponse	0	1	0.75	538.835
403.8217	1	SS31	62	100pGo           	0	1	   1	538.734
409.8235	1	SS31	63	25pStop          	1	0	0.25	    NaN
414.3349	1	SS31	64	0pStop           	1	0	   0	    NaN
 426.318	1	SS31	65	0pStop           	1	0	   0	    NaN
 433.823	1	SS31	66	StopTrialResponse	0	1	0.75	519.789
439.8233	1	SS31	67	25pStop          	1	0	0.25	    NaN
444.3314	1	SS31	68	StopTrialResponse	0	1	0.75	539.612
447.3198	1	SS31	69	100pGo           	0	1	   1	526.091
451.8252	1	SS31	70	StopTrialResponse	0	1	0.75	 516.69
 456.338	1	SS31	71	0pStop           	1	0	   0	    NaN
460.8243	1	SS31	72	0pStop           	1	0	   0	    NaN
469.8336	1	SS31	73	25pStop          	1	0	0.25	    NaN
481.8323	1	SS31	74	StopTrialResponse	0	1	0.75	539.256
486.3287	1	SS31	75	0pStop           	1	0	   0	    NaN
