onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
1.835246	1	SS50	 1	StopTrialResponse	0	1	   0	538.777
7.810715	1	SS50	 2	25pStop          	1	0	0.25	    NaN
12.31616	1	SS50	 3	0pStop           	1	0	   0	    NaN
18.30913	1	SS50	 4	100pGo           	0	1	   1	539.381
22.81291	1	SS50	 5	StopTrialResponse	0	1	0.75	538.034
28.81531	1	SS50	 6	0pStop           	1	0	   0	    NaN
 31.8111	1	SS50	 7	100pGo           	0	1	   1	539.109
40.81268	1	SS50	 8	0pStop           	1	0	   0	    NaN
49.81211	1	SS50	 9	StopTrialResponse	0	1	0.75	539.742
63.30783	1	SS50	10	100pGo           	0	1	   1	 537.47
73.81796	1	SS50	11	50pStop          	1	0	 0.5	    NaN
78.31567	1	SS50	12	100pGo           	0	1	   1	538.378
82.81987	1	SS50	13	0pStop           	1	0	   0	    NaN
87.31574	1	SS50	14	StopTrialResponse	0	1	0.75	538.656
90.31577	1	SS50	15	50pStop          	1	0	 0.5	    NaN
102.3174	1	SS50	16	StopTrialResponse	0	1	0.75	538.352
106.8122	1	SS50	17	StopTrialResponse	0	1	0.75	539.056
109.8112	1	SS50	18	0pStop           	1	0	   0	    NaN
117.3116	1	SS50	19	50pStop          	1	0	 0.5	    NaN
 121.811	1	SS50	20	StopTrialResponse	0	1	 0.5	538.614
135.3184	1	SS50	21	100pGo           	0	1	   1	539.795
147.3197	1	SS50	22	25pStop          	1	0	0.25	    NaN
159.3251	1	SS50	23	0pStop           	1	0	   0	    NaN
163.8234	1	SS50	24	25pStop          	1	0	0.25	    NaN
174.3103	1	SS50	25	25pStop          	1	0	0.25	    NaN
181.8135	1	SS50	26	100pGo           	0	1	   1	538.044
186.3166	1	SS50	27	25pStop          	1	0	0.25	    NaN
190.8152	1	SS50	28	50pStop          	1	0	 0.5	    NaN
201.3165	1	SS50	29	StopTrialResponse	0	1	0.75	538.356
211.8275	1	SS50	30	100pGo           	0	1	   1	528.582
 217.822	1	SS50	31	0pStop           	1	0	   0	    NaN
220.8202	1	SS50	32	75pStop          	1	0	0.75	    NaN
226.8114	1	SS50	33	0pStop           	1	0	   0	    NaN
237.3238	1	SS50	34	100pGo           	0	1	   1	470.938
250.8275	1	SS50	35	25pStop          	1	0	0.25	    NaN
256.8244	1	SS50	36	100pGo           	0	1	   1	537.519
261.3252	1	SS50	37	50pStop          	1	0	 0.5	    NaN
268.8208	1	SS50	38	100pGo           	0	1	   1	538.664
276.3169	1	SS50	39	StopTrialResponse	0	1	 0.5	 537.92
279.3155	1	SS50	40	StopTrialResponse	0	1	0.25	539.318
285.3279	1	SS50	41	StopTrialResponse	0	1	0.75	 539.96
291.3257	1	SS50	42	100pGo           	0	1	   1	539.143
297.3196	1	SS50	43	100pGo           	0	1	   1	531.093
300.3165	1	SS50	44	StopTrialResponse	0	1	0.75	538.968
312.3233	1	SS50	45	0pStop           	1	0	   0	    NaN
318.3157	1	SS50	46	50pStop          	1	0	 0.5	    NaN
324.3167	1	SS50	47	StopTrialResponse	0	1	0.75	534.039
328.8195	1	SS50	48	100pGo           	0	1	   1	538.458
331.8156	1	SS50	49	StopTrialResponse	0	1	0.75	538.215
336.3166	1	SS50	50	StopTrialResponse	0	1	0.25	538.368
345.3168	1	SS50	51	0pStop           	1	0	   0	    NaN
 358.832	1	SS50	52	25pStop          	1	0	0.25	    NaN
363.3152	1	SS50	53	25pStop          	1	0	0.25	    NaN
376.8303	1	SS50	54	StopTrialResponse	0	1	 0.5	539.785
382.8196	1	SS50	55	0pStop           	1	0	   0	    NaN
387.3238	1	SS50	56	StopTrialResponse	0	1	 0.5	538.741
391.8199	1	SS50	57	StopTrialResponse	0	1	0.75	538.126
399.3279	1	SS50	58	0pStop           	1	0	   0	    NaN
403.8343	1	SS50	59	25pStop          	1	0	0.25	    NaN
406.8197	1	SS50	60	50pStop          	1	0	 0.5	    NaN
411.3165	1	SS50	61	100pGo           	0	1	   1	538.037
415.8219	1	SS50	62	100pStop         	1	0	   1	    NaN
421.8236	1	SS50	63	StopTrialResponse	0	1	0.75	538.715
 430.824	1	SS50	64	25pStop          	1	0	0.25	    NaN
436.8199	1	SS50	65	0pStop           	1	0	   0	    NaN
448.8205	1	SS50	66	50pStop          	1	0	 0.5	    NaN
454.8289	1	SS50	67	StopTrialResponse	0	1	0.25	538.562
459.3238	1	SS50	68	StopTrialResponse	0	1	 0.5	537.612
468.3342	1	SS50	69	StopTrialResponse	0	1	0.75	492.545
472.8301	1	SS50	70	StopTrialResponse	0	1	0.25	538.198
  475.82	1	SS50	71	25pStop          	1	0	0.25	    NaN
480.3286	1	SS50	72	StopTrialResponse	0	1	0.75	538.674
484.8211	1	SS50	73	50pStop          	1	0	 0.5	    NaN
487.8197	1	SS50	74	50pStop          	1	0	 0.5	    NaN
 492.332	1	SS50	75	0pStop           	1	0	   0	    NaN
