onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
1.814316	1	SS45	 1	100pGo           	0	1	   1	 538.18
 4.80937	1	SS45	 2	StopTrialResponse	0	1	 0.5	538.925
12.31111	1	SS45	 3	StopTrialResponse	0	1	 0.5	537.981
16.80835	1	SS45	 4	StopTrialResponse	0	1	 0.5	534.947
21.31281	1	SS45	 5	25pStop          	1	0	0.25	    NaN
27.31157	1	SS45	 6	StopTrialResponse	0	1	0.75	539.418
 33.3128	1	SS45	 7	StopTrialResponse	0	1	0.25	538.503
36.30462	1	SS45	 8	0pStop           	1	0	   0	    NaN
42.31267	1	SS45	 9	25pStop          	1	0	0.25	    NaN
49.80894	1	SS45	10	25pStop          	1	0	0.25	    NaN
58.80864	1	SS45	11	100pGo           	0	1	   1	540.995
64.82184	1	SS45	12	StopTrialResponse	0	1	 0.5	538.882
70.81151	1	SS45	13	StopTrialResponse	0	1	0.75	537.831
76.80964	1	SS45	14	0pStop           	1	0	   0	    NaN
81.31283	1	SS45	15	50pStop          	1	0	 0.5	    NaN
84.31294	1	SS45	16	StopTrialResponse	0	1	0.75	539.296
97.81643	1	SS45	17	100pGo           	0	1	   1	540.322
108.3194	1	SS45	18	StopTrialResponse	0	1	 0.5	 539.04
 112.809	1	SS45	19	0pStop           	1	0	   0	    NaN
118.8086	1	SS45	20	0pStop           	1	0	   0	    NaN
123.3129	1	SS45	21	StopTrialResponse	0	1	0.75	537.633
127.8171	1	SS45	22	100pGo           	0	1	   1	537.978
132.3149	1	SS45	23	25pStop          	1	0	0.25	    NaN
 138.313	1	SS45	24	0pStop           	1	0	   0	    NaN
148.8235	1	SS45	25	100pGo           	0	1	   1	537.643
162.3138	1	SS45	26	100pGo           	0	1	   1	539.167
174.3138	1	SS45	27	100pGo           	0	1	   1	492.421
178.8087	1	SS45	28	100pGo           	0	1	   1	539.503
187.8092	1	SS45	29	0pStop           	1	0	   0	    NaN
192.3137	1	SS45	30	50pStop          	1	0	 0.5	    NaN
196.8089	1	SS45	31	0pStop           	1	0	   0	    NaN
199.8156	1	SS45	32	StopTrialResponse	0	1	0.75	535.442
208.8085	1	SS45	33	0pStop           	1	0	   0	    NaN
216.3281	1	SS45	34	0pStop           	1	0	   0	    NaN
222.3187	1	SS45	35	25pStop          	1	0	0.25	    NaN
228.3131	1	SS45	36	0pStop           	1	0	   0	    NaN
241.8164	1	SS45	37	StopTrialResponse	0	1	   0	539.455
 246.319	1	SS45	38	0pStop           	1	0	   0	    NaN
250.8178	1	SS45	39	0pStop           	1	0	   0	    NaN
259.8148	1	SS45	40	25pStop          	1	0	0.25	    NaN
262.8229	1	SS45	41	25pStop          	1	0	0.25	    NaN
274.8185	1	SS45	42	StopTrialResponse	0	1	 0.5	537.702
277.8164	1	SS45	43	100pGo           	0	1	   1	538.184
282.3146	1	SS45	44	100pGo           	0	1	   1	523.777
 286.816	1	SS45	45	StopTrialResponse	0	1	0.75	538.091
292.8191	1	SS45	46	StopTrialResponse	0	1	0.75	539.085
297.3124	1	SS45	47	25pStop          	1	0	0.25	    NaN
301.8201	1	SS45	48	StopTrialResponse	0	1	0.75	539.347
312.3271	1	SS45	49	StopTrialResponse	0	1	 0.5	539.644
318.3126	1	SS45	50	100pStop         	1	0	   1	    NaN
324.3264	1	SS45	51	100pGo           	0	1	   1	501.542
330.3126	1	SS45	52	0pStop           	1	0	   0	    NaN
342.3267	1	SS45	53	StopTrialResponse	0	1	 0.5	538.871
351.3236	1	SS45	54	StopTrialResponse	0	1	0.75	528.556
354.3129	1	SS45	55	StopTrialResponse	0	1	0.75	538.765
358.8169	1	SS45	56	StopTrialResponse	0	1	 0.5	538.187
363.3206	1	SS45	57	StopTrialResponse	0	1	0.75	538.738
375.3326	1	SS45	58	100pGo           	0	1	   1	521.414
382.8174	1	SS45	59	StopTrialResponse	0	1	 0.5	538.227
393.3211	1	SS45	60	StopTrialResponse	0	1	0.25	539.513
403.8235	1	SS45	61	StopTrialResponse	0	1	0.25	516.776
408.3208	1	SS45	62	StopTrialResponse	0	1	0.75	538.279
412.8173	1	SS45	63	StopTrialResponse	0	1	0.75	 537.62
420.3359	1	SS45	64	StopTrialResponse	0	1	0.75	538.824
424.8168	1	SS45	65	StopTrialResponse	0	1	 0.5	538.055
436.8325	1	SS45	66	50pStop          	1	0	 0.5	    NaN
442.8193	1	SS45	67	StopTrialResponse	0	1	0.75	442.732
445.8181	1	SS45	68	100pGo           	0	1	   1	538.007
448.8175	1	SS45	69	StopTrialResponse	0	1	0.25	539.856
462.3221	1	SS45	70	StopTrialResponse	0	1	0.25	 539.74
466.8174	1	SS45	71	25pStop          	1	0	0.25	    NaN
471.3215	1	SS45	72	25pStop          	1	0	0.25	    NaN
475.8184	1	SS45	73	50pStop          	1	0	 0.5	    NaN
489.3216	1	SS45	74	100pGo           	0	1	   1	 540.55
493.8191	1	SS45	75	0pStop           	1	0	   0	    NaN
