onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
1.812985	1	SS38	 1	50pStop          	1	0	 0.5	    NaN
4.799182	1	SS38	 2	25pStop          	1	0	0.25	    NaN
9.307175	1	SS38	 3	50pStop          	1	0	 0.5	    NaN
 13.8074	1	SS38	 4	50pStop          	1	0	 0.5	    NaN
21.30744	1	SS38	 5	StopTrialResponse	0	1	0.75	 539.13
27.30337	1	SS38	 6	0pStop           	1	0	   0	    NaN
 30.3028	1	SS38	 7	0pStop           	1	0	   0	    NaN
34.80986	1	SS38	 8	50pStop          	1	0	 0.5	    NaN
40.81226	1	SS38	 9	StopTrialResponse	0	1	0.75	537.846
54.30906	1	SS38	10	0pStop           	1	0	   0	    NaN
60.30344	1	SS38	11	StopTrialResponse	0	1	0.75	538.815
64.80756	1	SS38	12	0pStop           	1	0	   0	    NaN
 76.8144	1	SS38	13	50pStop          	1	0	 0.5	    NaN
81.31114	1	SS38	14	50pStop          	1	0	 0.5	    NaN
84.30413	1	SS38	15	100pGo           	0	1	   1	538.597
94.80995	1	SS38	16	100pGo           	0	1	   1	538.863
103.8087	1	SS38	17	StopTrialResponse	0	1	0.75	540.057
108.3156	1	SS38	18	StopTrialResponse	0	1	0.75	537.938
115.8156	1	SS38	19	50pStop          	1	0	 0.5	    NaN
127.8243	1	SS38	20	25pStop          	1	0	0.25	    NaN
133.8092	1	SS38	21	0pStop           	1	0	   0	    NaN
 138.315	1	SS38	22	StopTrialResponse	0	1	0.25	538.961
  148.81	1	SS38	23	100pGo           	0	1	   1	538.301
 153.305	1	SS38	24	0pStop           	1	0	   0	    NaN
160.8153	1	SS38	25	25pStop          	1	0	0.25	    NaN
174.3215	1	SS38	26	25pStop          	1	0	0.25	    NaN
178.8074	1	SS38	27	25pStop          	1	0	0.25	    NaN
183.3132	1	SS38	28	StopTrialResponse	0	1	0.75	 538.79
192.3113	1	SS38	29	StopTrialResponse	0	1	 0.5	539.712
196.8075	1	SS38	30	100pGo           	0	1	   1	538.137
204.3194	1	SS38	31	0pStop           	1	0	   0	    NaN
 210.313	1	SS38	32	100pGo           	0	1	   1	 537.94
216.3132	1	SS38	33	100pGo           	0	1	   1	539.682
220.8114	1	SS38	34	0pStop           	1	0	   0	    NaN
229.8233	1	SS38	35	50pStop          	1	0	 0.5	    NaN
234.3117	1	SS38	36	50pStop          	1	0	 0.5	    NaN
243.3281	1	SS38	37	100pGo           	0	1	   1	539.062
247.8092	1	SS38	38	StopTrialResponse	0	1	0.75	538.972
252.3134	1	SS38	39	100pGo           	0	1	   1	539.186
258.3147	1	SS38	40	StopTrialResponse	0	1	0.75	539.649
261.3141	1	SS38	41	0pStop           	1	0	   0	    NaN
265.8157	1	SS38	42	100pGo           	0	1	   1	538.629
268.8117	1	SS38	43	StopTrialResponse	0	1	0.75	538.175
273.3135	1	SS38	44	StopTrialResponse	0	1	0.75	 538.61
285.3198	1	SS38	45	25pStop          	1	0	0.25	    NaN
291.3144	1	SS38	46	0pStop           	1	0	   0	    NaN
  301.82	1	SS38	47	StopTrialResponse	0	1	0.75	 537.71
306.3141	1	SS38	48	StopTrialResponse	0	1	0.75	538.741
312.3147	1	SS38	49	25pStop          	1	0	0.25	    NaN
 315.313	1	SS38	50	75pStop          	1	0	0.75	    NaN
325.8253	1	SS38	51	25pStop          	1	0	0.25	    NaN
331.8328	1	SS38	52	50pStop          	1	0	 0.5	    NaN
336.3135	1	SS38	53	25pStop          	1	0	0.25	    NaN
340.8181	1	SS38	54	25pStop          	1	0	0.25	    NaN
352.8224	1	SS38	55	StopTrialResponse	0	1	0.75	537.839
358.8182	1	SS38	56	100pGo           	0	1	   1	538.179
372.3205	1	SS38	57	0pStop           	1	0	   0	    NaN
378.3137	1	SS38	58	0pStop           	1	0	   0	    NaN
382.8181	1	SS38	59	0pStop           	1	0	   0	    NaN
387.3134	1	SS38	60	25pStop          	1	0	0.25	    NaN
390.3112	1	SS38	61	75pStop          	1	0	0.75	    NaN
393.3121	1	SS38	62	100pGo           	0	1	   1	538.105
405.3161	1	SS38	63	50pStop          	1	0	 0.5	    NaN
418.8381	1	SS38	64	25pStop          	1	0	0.25	    NaN
427.8176	1	SS38	65	50pStop          	1	0	 0.5	    NaN
438.3169	1	SS38	66	25pStop          	1	0	0.25	    NaN
442.8182	1	SS38	67	0pStop           	1	0	   0	    NaN
456.3201	1	SS38	68	100pGo           	0	1	   1	538.189
459.3223	1	SS38	69	100pGo           	0	1	   1	538.956
463.8176	1	SS38	70	StopTrialResponse	0	1	 0.5	538.552
  469.82	1	SS38	71	50pStop          	1	0	 0.5	    NaN
475.8176	1	SS38	72	25pStop          	1	0	0.25	    NaN
483.3247	1	SS38	73	100pGo           	0	1	   1	539.784
487.8159	1	SS38	74	0pStop           	1	0	   0	    NaN
490.8182	1	SS38	75	100pGo           	0	1	   1	538.375
