onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
1.821018	1	SS38	 1	StopTrialResponse	0	1	0.75	539.908
6.302734	1	SS38	 2	50pStop          	1	0	 0.5	    NaN
13.80961	1	SS38	 3	25pStop          	1	0	0.25	    NaN
22.80719	1	SS38	 4	25pStop          	1	0	0.25	    NaN
 28.8067	1	SS38	 5	25pStop          	1	0	0.25	    NaN
  31.807	1	SS38	 6	75pStop          	1	0	0.75	    NaN
36.30325	1	SS38	 7	100pGo           	0	1	   1	538.837
40.80859	1	SS38	 8	75pStop          	1	0	0.75	    NaN
51.30287	1	SS38	 9	StopTrialResponse	0	1	0.75	 538.73
54.30304	1	SS38	10	25pStop          	1	0	0.25	    NaN
60.30637	1	SS38	11	0pStop           	1	0	   0	    NaN
 70.8067	1	SS38	12	100pGo           	0	1	   1	539.757
82.82417	1	SS38	13	0pStop           	1	0	   0	    NaN
88.82261	1	SS38	14	StopTrialResponse	0	1	0.75	539.864
93.31211	1	SS38	15	StopTrialResponse	0	1	0.75	 538.15
99.31065	1	SS38	16	50pStop          	1	0	 0.5	    NaN
111.3089	1	SS38	17	50pStop          	1	0	 0.5	    NaN
117.3026	1	SS38	18	100pGo           	0	1	   1	537.716
120.3106	1	SS38	19	0pStop           	1	0	   0	    NaN
123.3126	1	SS38	20	0pStop           	1	0	   0	    NaN
 127.807	1	SS38	21	0pStop           	1	0	   0	    NaN
136.8224	1	SS38	22	50pStop          	1	0	 0.5	    NaN
139.8096	1	SS38	23	50pStop          	1	0	 0.5	    NaN
 145.812	1	SS38	24	StopTrialResponse	0	1	0.75	537.875
 159.313	1	SS38	25	100pGo           	0	1	   1	539.563
165.3131	1	SS38	26	0pStop           	1	0	   0	    NaN
169.8068	1	SS38	27	StopTrialResponse	0	1	 0.5	538.651
174.3107	1	SS38	28	25pStop          	1	0	0.25	    NaN
178.8096	1	SS38	29	100pGo           	0	1	   1	537.671
184.8089	1	SS38	30	100pGo           	0	1	   1	538.481
189.3129	1	SS38	31	100pGo           	0	1	   1	539.025
199.8136	1	SS38	32	100pGo           	0	1	   1	537.742
 204.311	1	SS38	33	0pStop           	1	0	   0	    NaN
210.3149	1	SS38	34	StopTrialResponse	0	1	 0.5	538.893
216.3295	1	SS38	35	StopTrialResponse	0	1	0.25	538.033
220.8088	1	SS38	36	0pStop           	1	0	   0	    NaN
232.8204	1	SS38	37	25pStop          	1	0	0.25	    NaN
238.8227	1	SS38	38	75pStop          	1	0	0.75	    NaN
244.8169	1	SS38	39	50pStop          	1	0	 0.5	    NaN
249.3129	1	SS38	40	StopTrialResponse	0	1	0.75	537.587
258.3219	1	SS38	41	75pStop          	1	0	0.75	    NaN
262.8168	1	SS38	42	0pStop           	1	0	   0	    NaN
265.8121	1	SS38	43	50pStop          	1	0	 0.5	    NaN
279.3151	1	SS38	44	25pStop          	1	0	0.25	    NaN
 283.807	1	SS38	45	75pStop          	1	0	0.75	    NaN
291.3171	1	SS38	46	25pStop          	1	0	0.25	    NaN
295.8171	1	SS38	47	50pStop          	1	0	 0.5	    NaN
298.8153	1	SS38	48	0pStop           	1	0	   0	    NaN
304.8168	1	SS38	49	StopTrialResponse	0	1	 0.5	538.324
315.3176	1	SS38	50	50pStop          	1	0	 0.5	    NaN
 319.817	1	SS38	51	StopTrialResponse	0	1	0.75	539.726
322.8168	1	SS38	52	0pStop           	1	0	   0	    NaN
336.3289	1	SS38	53	50pStop          	1	0	 0.5	    NaN
340.8166	1	SS38	54	25pStop          	1	0	0.25	    NaN
 345.313	1	SS38	55	100pGo           	0	1	   1	538.644
349.8156	1	SS38	56	100pGo           	0	1	   1	538.282
358.8165	1	SS38	57	0pStop           	1	0	   0	    NaN
366.3267	1	SS38	58	100pGo           	0	1	   1	539.683
379.8308	1	SS38	59	StopTrialResponse	0	1	0.25	539.315
387.3357	1	SS38	60	StopTrialResponse	0	1	0.25	537.873
399.3213	1	SS38	61	100pGo           	0	1	   1	537.862
403.8178	1	SS38	62	0pStop           	1	0	   0	    NaN
408.3218	1	SS38	63	0pStop           	1	0	   0	    NaN
412.8168	1	SS38	64	100pGo           	0	1	   1	540.066
418.8252	1	SS38	65	StopTrialResponse	0	1	0.25	539.401
421.8154	1	SS38	66	50pStop          	1	0	 0.5	    NaN
430.8211	1	SS38	67	75pStop          	1	0	0.75	    NaN
436.8174	1	SS38	68	StopTrialResponse	0	1	0.75	539.442
448.8243	1	SS38	69	25pStop          	1	0	0.25	    NaN
 462.327	1	SS38	70	50pStop          	1	0	 0.5	    NaN
466.8179	1	SS38	71	25pStop          	1	0	0.25	    NaN
477.3221	1	SS38	72	StopTrialResponse	0	1	0.75	538.092
481.8169	1	SS38	73	100pGo           	0	1	   1	 538.35
489.3228	1	SS38	74	100pGo           	0	1	   1	539.559
492.3211	1	SS38	75	0pStop           	1	0	   0	    NaN
