onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
1.803065	1	SS38	 1	50pStop          	1	0	 0.5	    NaN
 7.81561	1	SS38	 2	StopTrialResponse	0	1	0.25	539.138
21.31874	1	SS38	 3	StopTrialResponse	0	1	0.75	538.391
30.30584	1	SS38	 4	0pStop           	1	0	   0	    NaN
 36.3124	1	SS38	 5	StopTrialResponse	0	1	0.75	539.663
42.30397	1	SS38	 6	25pStop          	1	0	0.25	    NaN
46.80251	1	SS38	 7	0pStop           	1	0	   0	    NaN
51.31021	1	SS38	 8	StopTrialResponse	0	1	0.75	537.503
63.32312	1	SS38	 9	0pStop           	1	0	   0	    NaN
70.81924	1	SS38	10	100pGo           	0	1	   1	538.412
 73.8073	1	SS38	11	StopTrialResponse	0	1	0.75	537.534
76.79974	1	SS38	12	25pStop          	1	0	0.25	    NaN
81.30413	1	SS38	13	25pStop          	1	0	0.25	    NaN
91.80987	1	SS38	14	50pStop          	1	0	 0.5	    NaN
94.81195	1	SS38	15	100pGo           	0	1	   1	538.123
100.8077	1	SS38	16	50pStop          	1	0	 0.5	    NaN
105.3066	1	SS38	17	StopTrialResponse	0	1	 0.5	537.993
109.8078	1	SS38	18	50pStop          	1	0	 0.5	    NaN
123.3225	1	SS38	19	100pGo           	0	1	   1	538.716
129.3039	1	SS38	20	25pStop          	1	0	0.25	    NaN
  135.31	1	SS38	21	0pStop           	1	0	   0	    NaN
141.3064	1	SS38	22	100pGo           	0	1	   1	539.522
148.8105	1	SS38	23	StopTrialResponse	0	1	0.25	538.801
154.8109	1	SS38	24	0pStop           	1	0	   0	    NaN
163.8078	1	SS38	25	StopTrialResponse	0	1	 0.5	539.106
168.3036	1	SS38	26	75pStop          	1	0	0.75	    NaN
181.8214	1	SS38	27	50pStop          	1	0	 0.5	    NaN
193.8247	1	SS38	28	StopTrialResponse	0	1	0.75	538.328
198.3038	1	SS38	29	25pStop          	1	0	0.25	    NaN
202.8096	1	SS38	30	100pGo           	0	1	   1	538.263
207.3066	1	SS38	31	0pStop           	1	0	   0	    NaN
211.8097	1	SS38	32	25pStop          	1	0	0.25	    NaN
219.3175	1	SS38	33	0pStop           	1	0	   0	    NaN
232.8079	1	SS38	34	75pStop          	1	0	0.75	    NaN
235.8077	1	SS38	35	75pStop          	1	0	0.75	    NaN
  246.32	1	SS38	36	25pStop          	1	0	0.25	    NaN
250.8101	1	SS38	37	25pStop          	1	0	0.25	    NaN
255.3132	1	SS38	38	100pGo           	0	1	   1	537.938
259.8099	1	SS38	39	100pGo           	0	1	   1	538.925
265.8122	1	SS38	40	StopTrialResponse	0	1	0.75	538.558
271.8157	1	SS38	41	0pStop           	1	0	   0	    NaN
276.3168	1	SS38	42	50pStop          	1	0	 0.5	    NaN
283.8139	1	SS38	43	0pStop           	1	0	   0	    NaN
294.3164	1	SS38	44	StopTrialResponse	0	1	0.75	539.354
298.8106	1	SS38	45	100pGo           	0	1	   1	539.486
301.8106	1	SS38	46	StopTrialResponse	0	1	0.75	537.691
306.3161	1	SS38	47	25pStop          	1	0	0.25	    NaN
318.3248	1	SS38	48	0pStop           	1	0	   0	    NaN
321.3133	1	SS38	49	50pStop          	1	0	 0.5	    NaN
327.3139	1	SS38	50	100pGo           	0	1	   1	539.016
331.8098	1	SS38	51	50pStop          	1	0	 0.5	    NaN
336.3136	1	SS38	52	25pStop          	1	0	0.25	    NaN
342.3138	1	SS38	53	75pStop          	1	0	0.75	    NaN
346.8126	1	SS38	54	50pStop          	1	0	 0.5	    NaN
355.8338	1	SS38	55	50pStop          	1	0	 0.5	    NaN
361.8193	1	SS38	56	100pGo           	0	1	   1	538.779
366.3135	1	SS38	57	25pStop          	1	0	0.25	    NaN
 375.315	1	SS38	58	100pGo           	0	1	   1	538.194
387.3219	1	SS38	59	0pStop           	1	0	   0	    NaN
390.3147	1	SS38	60	25pStop          	1	0	0.25	    NaN
393.3141	1	SS38	61	StopTrialResponse	0	1	 0.5	  538.3
396.3148	1	SS38	62	StopTrialResponse	0	1	0.75	538.032
402.3123	1	SS38	63	0pStop           	1	0	   0	    NaN
408.3171	1	SS38	64	25pStop          	1	0	0.25	    NaN
411.3147	1	SS38	65	50pStop          	1	0	 0.5	    NaN
415.8119	1	SS38	66	100pGo           	0	1	   1	539.089
426.3175	1	SS38	67	0pStop           	1	0	   0	    NaN
430.8178	1	SS38	68	100pGo           	0	1	   1	538.572
 439.816	1	SS38	69	StopTrialResponse	0	1	0.75	539.301
444.3139	1	SS38	70	StopTrialResponse	0	1	0.75	539.085
451.8221	1	SS38	71	100pGo           	0	1	   1	538.701
465.3316	1	SS38	72	100pGo           	0	1	   1	  537.6
469.8179	1	SS38	73	0pStop           	1	0	   0	    NaN
474.3159	1	SS38	74	StopTrialResponse	0	1	 0.5	 538.97
484.8168	1	SS38	75	0pStop           	1	0	   0	    NaN
