onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
1.825211	1	SS46	 1	100pGo  	0	1	   1	538.161
12.30989	1	SS46	 2	50pStop 	1	0	 0.5	    NaN
18.30951	1	SS46	 3	0pStop  	1	0	   0	    NaN
24.30917	1	SS46	 4	25pStop 	1	0	0.25	    NaN
27.30919	1	SS46	 5	100pStop	1	0	   1	    NaN
34.81248	1	SS46	 6	100pStop	1	0	   1	    NaN
39.30926	1	SS46	 7	100pStop	1	0	   1	    NaN
45.31879	1	SS46	 8	100pStop	1	0	   1	    NaN
49.80528	1	SS46	 9	25pStop 	1	0	0.25	    NaN
54.31902	1	SS46	10	25pStop 	1	0	0.25	    NaN
58.80519	1	SS46	11	25pStop 	1	0	0.25	    NaN
64.82442	1	SS46	12	0pStop  	1	0	   0	    NaN
 67.8152	1	SS46	13	100pStop	1	0	   1	    NaN
73.82293	1	SS46	14	0pStop  	1	0	   0	    NaN
84.32192	1	SS46	15	0pStop  	1	0	   0	    NaN
90.31201	1	SS46	16	100pStop	1	0	   1	    NaN
93.31775	1	SS46	17	75pStop 	1	0	0.75	    NaN
100.8092	1	SS46	18	25pStop 	1	0	0.25	    NaN
105.3211	1	SS46	19	25pStop 	1	0	0.25	    NaN
117.3138	1	SS46	20	0pStop  	1	0	   0	    NaN
121.8235	1	SS46	21	75pStop 	1	0	0.75	    NaN
133.8221	1	SS46	22	25pStop 	1	0	0.25	    NaN
136.8159	1	SS46	23	50pStop 	1	0	 0.5	    NaN
150.3152	1	SS46	24	25pStop 	1	0	0.25	    NaN
163.8286	1	SS46	25	0pStop  	1	0	   0	    NaN
168.3093	1	SS46	26	25pStop 	1	0	0.25	    NaN
 172.814	1	SS46	27	50pStop 	1	0	 0.5	    NaN
180.3112	1	SS46	28	75pStop 	1	0	0.75	    NaN
183.3141	1	SS46	29	75pStop 	1	0	0.75	    NaN
189.3095	1	SS46	30	0pStop  	1	0	   0	    NaN
193.8162	1	SS46	31	75pStop 	1	0	0.75	    NaN
198.3098	1	SS46	32	50pStop 	1	0	 0.5	    NaN
202.8166	1	SS46	33	0pStop  	1	0	   0	    NaN
207.3104	1	SS46	34	50pStop 	1	0	 0.5	    NaN
210.3102	1	SS46	35	0pStop  	1	0	   0	    NaN
223.8205	1	SS46	36	0pStop  	1	0	   0	    NaN
226.8148	1	SS46	37	50pStop 	1	0	 0.5	    NaN
231.3201	1	SS46	38	25pStop 	1	0	0.25	    NaN
  237.31	1	SS46	39	100pStop	1	0	   1	    NaN
 240.311	1	SS46	40	100pStop	1	0	   1	    NaN
253.8259	1	SS46	41	50pStop 	1	0	 0.5	    NaN
 259.819	1	SS46	42	100pStop	1	0	   1	    NaN
264.3271	1	SS46	43	0pStop  	1	0	   0	    NaN
273.3175	1	SS46	44	50pStop 	1	0	 0.5	    NaN
279.3105	1	SS46	45	75pStop 	1	0	0.75	    NaN
285.3295	1	SS46	46	0pStop  	1	0	   0	    NaN
291.3207	1	SS46	47	75pStop 	1	0	0.75	    NaN
295.8139	1	SS46	48	25pStop 	1	0	0.25	    NaN
301.8237	1	SS46	49	50pStop 	1	0	 0.5	    NaN
313.8218	1	SS46	50	50pStop 	1	0	 0.5	    NaN
324.3289	1	SS46	51	25pStop 	1	0	0.25	    NaN
331.8143	1	SS46	52	100pStop	1	0	   1	    NaN
337.8157	1	SS46	53	100pStop	1	0	   1	    NaN
346.8232	1	SS46	54	50pStop 	1	0	 0.5	    NaN
349.8191	1	SS46	55	75pStop 	1	0	0.75	    NaN
354.3183	1	SS46	56	75pStop 	1	0	0.75	    NaN
 357.322	1	SS46	57	75pStop 	1	0	0.75	    NaN
370.8225	1	SS46	58	0pStop  	1	0	   0	    NaN
378.3275	1	SS46	59	50pStop 	1	0	 0.5	    NaN
382.8142	1	SS46	60	75pStop 	1	0	0.75	    NaN
387.3216	1	SS46	61	25pStop 	1	0	0.25	    NaN
397.8093	1	SS46	62	75pStop 	1	0	0.75	    NaN
406.8225	1	SS46	63	0pStop  	1	0	   0	    NaN
418.8339	1	SS46	64	25pStop 	1	0	0.25	    NaN
427.8312	1	SS46	65	25pStop 	1	0	0.25	    NaN
432.3204	1	SS46	66	75pStop 	1	0	0.75	    NaN
438.3252	1	SS46	67	50pStop 	1	0	 0.5	    NaN
 447.325	1	SS46	68	0pStop  	1	0	   0	    NaN
451.8221	1	SS46	69	75pStop 	1	0	0.75	    NaN
456.3221	1	SS46	70	50pStop 	1	0	 0.5	    NaN
 460.825	1	SS46	71	50pStop 	1	0	 0.5	    NaN
465.3244	1	SS46	72	100pStop	1	0	   1	    NaN
469.8226	1	SS46	73	100pStop	1	0	   1	    NaN
481.8355	1	SS46	74	75pStop 	1	0	0.75	    NaN
492.3255	1	SS46	75	100pStop	1	0	   1	    NaN
